188.502,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=188502&semester=2024S,Media and Brain 1 Künstliches Bewusstsein,2.0,3.0,2024S
188.499,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=188499&semester=2024S,Media and Brain 2 Künstliches Bewusstsein,2.0,3.0,2024S
183.269,VO,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=183269&semester=2024S,Medizinische Bildverarbeitung,2.0,3.0,2024S
183.630,UE,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=183630&semester=2024S,Medizinische Bildverarbeitung,2.0,3.0,2024S
193.147,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=193147&semester=2024S,Menschzentrierte Künstliche Intelligenz,4.0,6.0,2024S
194.104,PR,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=194104&semester=2024S,Mobile (App) Prototyping and Evaluation,4.0,6.0,2024S
194.120,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=194120&semester=2024S,Mobile Security,2.0,3.0,2024S
186.861,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=186861&semester=2024S,Modeling and Solving Constrained Optimization Problems,2.0,3.0,2024S
194.022,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=194022&semester=2024S,Modellierung,4.0,5.5,2024S
193.148,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=193148&semester=2024S,Multimedia,4.0,6.0,2024S
193.152,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=193152&semester=2024S,Musikproduktion,4.0,6.0,2024S
184.706,VO,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=184706&semester=2024S,Network Engineering,2.0,2.0,2024S
184.707,UE,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=184707&semester=2024S,Network Engineering,1.0,2.0,2024S
